userId,movieId,rating,timestamp
260,2,4.0,1607509488
248,2,4.5,1535383985
444,2,4.0,1536595773
307,2,5.0,1658803950
238,2,4.0,1649744728
189,2,5.0,1624497505
357,2,5.0,1585607690
58,2,4.5,1519391451
403,2,5.0,1668263196
414,2,4.5,1629888295
22,2,4.5,1605169850
73,2,4.0,1521827621
429,2,4.0,1541892167
66,2,4.5,1640026769
249,2,4.5,1579655365
197,2,5.0,1537877058
219,2,4.5,1651651895
59,2,5.0,1573135852
167,2,5.0,1699329056
263,2,4.5,1643674535
186,2,4.5,1663559776
24,2,4.5,1592379916
44,2,4.5,1605283946
224,2,4.5,1507393979
9,2,4.0,1644332806
211,2,5.0,1522098345
480,2,4.5,1516620937
384,2,4.0,1644746022
462,2,5.0,1653587614
12,2,4.0,1524192961
147,2,5.0,1659077599
284,2,4.5,1529263888
100,2,4.0,1542106078
253,2,4.5,1643206866
393,2,4.5,1547364509
396,2,4.5,1618633441
281,2,4.5,1626152510
163,2,4.0,1515886372
2,2,4.5,1671840476
160,2,4.0,1589567715
348,2,4.5,1522922481
217,2,5.0,1654936181
421,2,5.0,1643379136
258,2,4.0,1596953082
338,2,5.0,1521845218
181,2,3.5,1513426716
268,2,5.0,1595019914
33,2,4.5,1526996639
442,2,5.0,1587649202
74,2,4.5,1529221379
7,2,4.0,1670482786
82,2,4.0,1692455542
48,2,4.5,1557641756
468,2,4.0,1585388417
278,2,5.0,1598023086
325,2,5.0,1599898906
85,2,5.0,1557396048
419,2,4.5,1692672612
37,2,4.5,1558093498
116,2,3.5,1535402297
491,2,4.0,1582030459
16,2,5.0,1555229602
107,2,5.0,1633719871
276,2,4.5,1501074961
120,2,5.0,1646168299
317,2,5.0,1569583832
208,2,4.5,1623113052
446,2,5.0,1638655405
96,2,5.0,1630371121
397,2,5.0,1526821567
426,2,5.0,1689700011
257,2,5.0,1689074584
299,2,4.5,1505290717
252,2,4.0,1555940773
383,2,5.0,1663381167
54,2,4.0,1583629045
72,2,4.5,1557661940
447,2,5.0,1576107468
416,2,4.0,1605573072
65,2,4.5,1661149534
155,2,3.5,1647693733
93,2,5.0,1565062907
209,2,4.0,1628208997
245,2,4.5,1682236247
189,3,4.5,1685330017
395,3,3.5,1577202069
58,3,4.0,1612817593
215,3,4.0,1653878735
38,3,4.5,1648081257
199,3,4.0,1526471311
162,3,4.0,1505311499
79,3,5.0,1695206099
347,3,3.5,1660573954
460,3,4.0,1579885559
472,3,4.0,1671614571
16,3,4.5,1630692179
115,3,3.5,1530267797
291,3,4.5,1511654304
299,3,4.0,1697510132
62,3,4.5,1591245281
29,3,4.5,1502615804
339,3,4.0,1607987284
260,3,3.5,1645263361
67,3,4.5,1554915906
427,3,4.5,1594409907
330,3,4.5,1567342646
137,3,4.5,1657901061
292,3,4.5,1517503547
30,3,4.5,1667181412
6,3,4.5,1595257136
205,3,3.0,1670650277
281,3,4.0,1512774615
263,3,5.0,1639505641
230,3,4.5,1671929423
101,3,4.5,1605151494
368,3,4.0,1620173972
329,3,4.0,1598328226
255,3,4.5,1644309713
201,3,4.0,1585138637
265,3,4.5,1542866200
344,3,4.5,1554388673
358,3,4.5,1687917421
323,3,4.5,1599907919
155,3,4.0,1511021186
338,3,4.5,1565702370
413,3,4.0,1524362375
167,3,4.0,1674951316
180,3,4.5,1621642783
381,3,4.5,1636540251
382,3,4.5,1508640145
57,3,3.5,1619196636
283,3,4.5,1622570588
458,3,4.0,1575968554
144,3,5.0,1616070866
244,3,5.0,1549223966
342,3,4.0,1518268849
91,3,4.5,1532363575
146,3,4.0,1696128648
267,3,3.5,1574085474
32,3,4.0,1517686927
104,3,4.0,1540467715
327,3,3.5,1693898596
355,3,4.5,1643033723
135,3,5.0,1616142203
81,3,3.5,1652539557
403,3,4.0,1549839731
97,3,4.0,1627983294
17,3,3.5,1609541530
447,3,4.0,1668061019
236,3,3.5,1551877884
252,3,4.5,1582913877
371,3,4.0,1673249253
365,3,4.0,1542147406
256,3,5.0,1509426807
477,3,4.5,1651655846
425,3,3.5,1593644761
385,3,5.0,1518463212
336,3,4.5,1568080112
134,3,4.5,1590581386
271,3,5.0,1652826038
138,3,4.0,1604100468
253,3,3.5,1552295219
372,3,4.5,1614721361
227,3,3.0,1583649971
496,3,4.0,1594260645
373,3,4.5,1534982512
128,3,4.0,1576599400
187,3,4.5,1522897064
379,3,4.0,1502726016
272,3,4.5,1513135871
197,3,4.0,1614941883
269,3,4.5,1647548961
337,3,4.5,1548743175
200,3,4.5,1561808528
409,3,4.5,1517832891
170,3,5.0,1685514564
408,3,4.0,1552492736
491,3,4.0,1663302599
259,3,4.5,1595743480
139,3,4.5,1537609879
429,3,5.0,1684114658
475,3,4.0,1699868781
490,3,5.0,1659786634
45,3,4.0,1659476153
398,3,5.0,1654170628
235,3,5.0,1526683911
311,3,4.5,1564623935
320,3,4.0,1562953839
140,3,4.0,1630395355
384,3,4.5,1673269351
248,3,4.5,1665316936
112,3,3.5,1523250723
363,3,4.0,1546013251
61,3,4.5,1630146681
42,3,5.0,1675042678
56,3,4.0,1682408679
224,3,5.0,1669142645
71,3,4.5,1589198479
480,3,4.5,1635199611
214,3,4.5,1639636680
315,3,4.0,1504264423
258,3,3.5,1666145649
322,3,3.5,1523948053
95,3,4.5,1542822943
435,3,4.0,1551217069
366,3,3.5,1518333734
94,3,5.0,1646090480
222,3,4.5,1547548564
226,3,3.5,1521654924
498,3,4.5,1633839083
212,3,5.0,1532469247
182,3,4.5,1669892699
341,3,4.5,1685429788
464,3,4.0,1665269966
277,3,4.5,1626146995
27,3,4.0,1525137138
52,3,4.5,1610278038
457,3,4.5,1681407402
393,3,4.5,1535154340
78,3,4.5,1686533493
34,3,5.0,1510831890
249,3,5.0,1650631534
394,3,4.5,1653966727
209,3,4.0,1667339268
94,4,4.0,1698099208
262,4,4.0,1551689101
272,4,4.0,1654006730
134,4,4.5,1508552442
263,4,5.0,1619808067
37,4,3.5,1505051646
339,4,3.5,1570734518
296,4,5.0,1651570863
333,4,4.5,1648907677
64,4,3.5,1668194541
389,4,4.0,1685525809
485,4,5.0,1509909551
175,4,4.5,1581061139
494,4,4.0,1634678524
438,4,3.5,1608403912
185,4,4.5,1572098768
371,4,4.5,1509392609
490,4,4.5,1574931500
181,4,4.5,1529851990
29,4,3.5,1615677357
277,4,4.0,1602562350
294,4,4.0,1671045683
470,4,4.0,1525254492
93,4,5.0,1562730418
190,4,4.0,1553102022
140,4,4.0,1657841483
460,4,4.0,1642877250
357,4,4.5,1663857569
417,4,4.5,1652029530
141,4,4.0,1539101526
91,4,5.0,1637318309
492,4,4.0,1670793532
115,4,4.0,1650295307
242,4,4.5,1615166587
225,4,4.5,1638047849
156,4,3.5,1542812847
412,4,4.0,1631783404
352,4,5.0,1658945980
56,4,4.0,1523647205
122,4,4.5,1649928800
238,4,4.5,1613218137
423,4,3.0,1633186239
45,4,3.5,1554407485
95,4,4.0,1619494888
461,4,4.0,1594553864
204,4,4.0,1524509968
284,4,4.5,1635718676
18,4,4.5,1627424038
83,4,3.0,1563388426
315,4,4.0,1606221101
264,4,4.0,1672674604
236,4,3.5,1654709323
496,4,3.5,1531175239
271,4,4.5,1695013899
210,4,4.5,1548491820
323,4,4.5,1509035949
318,4,4.5,1629158813
440,4,5.0,1673053251
151,4,4.5,1537962717
274,4,4.5,1627924708
53,4,4.5,1645262318
96,4,5.0,1536540128
145,4,4.0,1625583691
453,4,4.0,1518149286
77,4,4.0,1661814273
208,4,5.0,1556002354
246,4,5.0,1633834570
330,4,4.0,1559576882
133,4,5.0,1664441205
398,4,4.5,1617911041
290,4,3.5,1628812636
67,4,4.0,1573603367
279,4,4.0,1532266497
422,4,4.0,1693448354
1,4,4.0,1548761066
476,4,5.0,1687857881
232,4,4.0,1650902116
299,4,4.5,1631715294
39,4,3.5,1625016984
334,4,4.5,1642182171
157,4,5.0,1553225748
338,4,4.0,1564916908
283,4,5.0,1609011318
103,4,5.0,1619338013
149,4,4.5,1538309051
408,4,4.0,1554216898
416,4,3.5,1693541275
105,4,5.0,1656223510
15,4,4.5,1527345255
451,4,4.0,1577198715
233,4,4.0,1503887008
268,4,5.0,1674497435
344,4,5.0,1589079814
48,4,3.5,1609297308
201,4,4.0,1574042569
361,4,5.0,1620706474
369,4,5.0,1546705646
482,4,4.0,1666472560
287,4,4.0,1648775487
166,4,3.5,1630535027
195,4,5.0,1576113335
189,4,4.0,1503325315
425,5,4.0,1535790315
174,5,4.5,1649011480
256,5,4.0,1634526345
460,5,3.5,1689637068
301,5,3.5,1617103047
355,5,3.5,1576531658
382,5,5.0,1542541546
132,5,4.5,1666700600
213,5,3.5,1565030702
459,5,4.0,1511152153
424,5,4.0,1595790832
384,5,4.0,1683613800
40,5,4.5,1543694538
480,5,4.0,1627387546
62,5,4.0,1547623905
168,5,4.0,1606559021
26,5,3.5,1559009476
115,5,4.5,1546619069
15,5,4.0,1595197393
129,5,3.5,1590615006
451,5,4.0,1688548829
226,5,4.5,1688262919
295,5,4.0,1593138347
78,5,4.5,1551535568
407,5,4.5,1687657967
217,5,4.0,1572405854
405,5,4.0,1646517483
220,5,3.5,1690642449
421,5,4.5,1633405714
80,5,4.0,1555961553
89,5,4.0,1687594905
464,5,3.5,1546433552
497,5,5.0,1597219178
142,5,4.5,1626927777
270,5,4.0,1531397110
479,5,4.5,1599166685
361,5,4.0,1632418911
347,5,3.5,1589054634
153,5,3.5,1678672678
268,5,4.5,1674222379
229,5,4.5,1551982472
167,5,4.5,1508527835
391,5,4.5,1676852905
211,5,4.0,1563065654
481,5,4.5,1677646023
253,5,4.0,1625283192
258,5,4.5,1619247196
33,5,5.0,1613314531
71,5,4.0,1667009544
470,5,4.0,1554633048
238,5,4.5,1547278684
494,5,5.0,1621211283
6,5,4.0,1518317940
307,5,3.0,1661272081
394,5,4.0,1504300915
182,5,4.5,1674392401
468,5,3.0,1635854403
436,5,3.5,1580831680
311,5,4.5,1599548437
269,5,4.0,1555659228
90,5,4.5,1582129604
486,5,4.5,1571719010
261,5,5.0,1559435595
76,5,3.5,1674162619
58,5,4.5,1582009390
395,5,5.0,1545787926
131,5,4.0,1666798185
297,5,4.0,1572846444
330,5,4.5,1622966236
393,5,3.5,1634443119
340,5,3.5,1682665830
43,5,4.0,1527949891
29,5,4.0,1694312057
85,5,4.0,1647798722
95,5,4.5,1639814254
212,5,4.5,1584572348
151,5,4.5,1668574115
453,5,4.5,1627348713
150,5,4.5,1552775939
290,5,3.0,1661366596
313,5,4.5,1572258398
227,5,4.5,1500049976
241,5,4.0,1619963132
2,5,4.5,1653022264
198,5,3.0,1652807049
291,5,4.0,1543338836
209,5,4.0,1684325634
381,5,4.0,1689943794
372,5,3.5,1663411454
199,5,3.5,1538950796
177,5,5.0,1590369565
358,5,4.5,1518380186
223,5,3.5,1592078002
235,5,4.0,1615707258
445,5,3.5,1632075235
202,5,5.0,1654680048
476,5,3.0,1524437007
336,5,4.0,1593719753
106,5,3.5,1588782879
473,5,4.5,1591365896
180,5,4.0,1580946128
237,5,4.5,1699973299
413,5,3.5,1530749806
335,5,4.5,1671867237
403,5,4.5,1631992304
230,5,5.0,1649980240
44,5,5.0,1548591742
461,5,4.5,1615219551
146,5,4.5,1653480614
3,5,4.5,1530474646
197,5,4.0,1500537977
36,5,4.5,1603386704
7,5,4.5,1632533665
218,5,4.0,1641055116
193,5,4.5,1611211077
9,5,4.5,1669894987
334,5,4.5,1697805935
251,5,4.5,1523698370
452,5,4.0,1693275353
289,5,4.5,1635601603
440,5,4.0,1540179601
133,5,4.0,1640690701
97,5,4.0,1632190881
86,5,3.5,1574607930
166,5,4.0,1504672412
327,5,4.0,1626853040
349,5,5.0,1674953639
195,5,4.0,1632946202
73,5,4.0,1692261455
463,5,4.0,1615580861
130,5,4.0,1564283282
474,5,3.5,1638612371
279,5,4.0,1500125355
240,5,4.5,1506508856
469,5,4.0,1536041543
362,5,4.5,1539711170
389,5,3.5,1663982961
415,5,4.0,1661631357
41,5,4.0,1567354164
28,5,3.5,1592556384
103,5,3.5,1694128440
350,5,4.0,1644997434
176,5,4.5,1686207264
438,5,4.0,1585711044
428,5,3.0,1541279354
388,5,4.0,1529843907
84,5,4.0,1691338784
360,5,5.0,1531276622
24,6,4.5,1627693191
376,6,4.0,1667414903
34,6,3.0,1695938093
27,6,3.5,1598437175
189,6,4.5,1558261869
421,6,3.5,1611501212
320,6,4.5,1679408972
51,6,4.0,1500917472
198,6,4.0,1560998837
246,6,5.0,1655441404
125,6,3.5,1524070924
191,6,4.5,1515808458
251,6,3.5,1558834845
90,6,4.5,1691204130
365,6,3.0,1567615317
297,6,4.5,1667237535
163,6,4.0,1532833206
101,6,4.0,1503845474
383,6,4.5,1503924482
500,6,4.5,1604953993
220,6,4.0,1566974034
274,6,4.0,1528905854
1,6,4.0,1695436562
436,6,5.0,1561119402
70,6,3.5,1570180504
146,6,4.0,1517728138
364,6,3.0,1626294710
142,6,4.5,1636516484
263,6,4.5,1523877268
435,6,4.0,1631676056
171,6,4.5,1517196045
236,6,4.0,1518004438
222,6,3.5,1681922068
272,6,3.5,1582707002
285,6,4.0,1541385470
247,6,4.5,1658063875
349,6,4.0,1666762688
303,6,4.0,1575900629
398,6,3.5,1573985777
269,6,4.5,1692107149
193,6,4.0,1582226579
312,6,4.0,1574614055
10,6,3.5,1600588765
228,6,4.0,1568870233
422,6,4.5,1615479645
183,6,4.0,1591448240
221,6,4.5,1616017893
81,6,3.5,1630310087
50,6,4.0,1639193195
105,6,3.5,1636338439
279,6,4.0,1517298460
357,6,3.5,1690468735
298,6,4.0,1525653875
465,6,4.5,1647216106
311,6,3.5,1601927430
12,6,4.0,1539314351
89,6,4.0,1501894554
136,6,3.5,1500947272
159,6,4.5,1556062130
306,6,4.0,1618152455
42,6,4.0,1514058702
226,6,3.5,1662535030
335,6,4.0,1590029323
119,6,4.0,1501998173
282,6,4.0,1597081234
257,6,4.5,1677030214
343,6,4.0,1600043115
344,6,4.0,1579723877
354,6,3.5,1520974295
99,6,3.0,1584924298
130,6,3.5,1559072621
261,6,3.5,1588136247
316,6,4.0,1520096059
181,6,3.5,1676938403
415,6,4.5,1500278495
44,6,4.0,1560043429
113,6,4.0,1628528254
287,6,3.5,1572216606
173,6,4.0,1582358282
231,6,4.5,1552177348
399,6,4.0,1676076991
180,6,4.0,1581942765
459,6,5.0,1513490091
8,6,4.0,1584921488
381,6,3.0,1518238528
149,6,3.0,1542439480
371,6,3.5,1618912438
268,6,4.0,1589899784
300,6,3.5,1513855509
31,6,4.0,1681300594
9,6,4.5,1616175783
313,6,3.5,1693107918
286,6,4.0,1663306302
457,6,4.0,1565113119
294,6,3.5,1562359944
329,6,2.5,1633380296
96,6,5.0,1696197803
95,6,4.5,1636600593
75,6,4.5,1567573174
60,6,3.5,1559488479
4,6,4.5,1504303677
484,6,4.0,1572217592
265,6,4.5,1555392443
420,6,5.0,1681791875
40,6,4.0,1640597243
210,6,3.0,1657484703
78,6,4.5,1626340282
441,6,4.0,1673097012
289,6,3.5,1623021021
211,6,4.0,1635535349
67,6,4.5,1556740577
418,6,4.0,1560619173
463,6,4.5,1639270855
199,6,3.0,1653085957
184,6,4.5,1512019231
444,6,3.5,1605300666
407,6,4.5,1607289675
362,6,4.5,1697252350
332,6,4.0,1608015428
66,6,4.0,1641752232
471,6,3.5,1511364638
229,6,4.0,1613529214
373,7,4.5,1627757974
241,7,5.0,1539028092
64,7,4.0,1519787044
80,7,4.5,1527082158
403,7,5.0,1628593837
466,7,4.0,1590573844
194,7,4.5,1699252132
29,7,4.5,1604150675
39,7,5.0,1699309592
36,7,4.0,1643690645
292,7,4.0,1502429151
235,7,4.5,1648918115
198,7,4.5,1595943709
428,7,5.0,1525492108
275,7,4.0,1570886205
301,7,4.0,1682509286
46,7,4.0,1655924370
62,7,5.0,1674034254
33,7,5.0,1558259896
121,7,4.5,1685076785
167,7,4.0,1594455633
429,7,4.5,1650978122
395,7,4.5,1583853589
254,7,4.0,1580443169
314,7,5.0,1628940620
349,7,5.0,1565743288
469,7,5.0,1530418772
274,7,4.5,1629627316
193,7,5.0,1577332767
281,7,4.0,1576384571
88,7,5.0,1673367255
345,7,5.0,1560251437
472,7,4.5,1601071270
236,7,4.5,1546270592
169,7,5.0,1517929098
120,7,5.0,1569580185
440,7,4.5,1601363566
391,7,4.0,1565985129
477,7,4.5,1678084550
16,7,5.0,1673270123
85,7,4.5,1504102553
75,7,4.5,1613057098
409,7,4.5,1647692012
12,7,5.0,1548617184
267,7,4.5,1501418060
172,7,5.0,1504639022
7,7,5.0,1609200629
497,7,4.5,1658683603
92,7,4.0,1559628273
51,7,4.5,1656227595
21,7,3.5,1583629479
490,7,5.0,1626768815
82,7,5.0,1619624467
278,7,5.0,1657859491
330,7,4.5,1697276570
34,7,5.0,1598286785
48,7,5.0,1566075147
298,7,4.0,1606017638
312,7,5.0,1501196311
123,7,5.0,1617340004
306,7,3.5,1664978321
131,7,4.5,1635680331
447,7,4.5,1610326933
500,7,5.0,1686201507
157,7,4.0,1668958997
95,7,5.0,1608508515
226,7,4.5,1684603063
297,7,5.0,1536183569
133,7,5.0,1580296229
212,7,4.0,1658203331
124,7,4.0,1557223828
196,7,5.0,1569765086
303,7,5.0,1682406861
361,7,4.0,1672039148
154,7,5.0,1606356310
266,7,3.5,1541129759
248,7,5.0,1504013582
130,7,4.5,1675810668
9,7,5.0,1582743066
165,7,5.0,1628079738
77,7,4.5,1569578794
217,7,4.0,1555394229
249,7,4.0,1627125693
320,7,5.0,1586464762
161,7,4.5,1547701715
410,7,5.0,1596878917
35,7,5.0,1538837854
295,7,5.0,1558954235
86,7,4.0,1664186842
150,7,4.5,1510387155
325,7,4.5,1555901099
354,7,4.5,1636888220
41,7,4.5,1608017717
178,7,5.0,1562023737
153,7,5.0,1667337396
199,7,4.0,1627995911
333,7,4.0,1511765788
479,7,4.0,1514284450
329,7,5.0,1678744004
379,7,5.0,1556313452
11,7,5.0,1528963091
335,7,5.0,1683606373
317,7,5.0,1628850906
343,7,4.0,1610336187
84,7,5.0,1575156920
74,7,4.5,1699752556
243,7,3.5,1660886613
270,7,4.0,1611583017
311,7,4.0,1601204825
168,7,4.5,1599057962
415,7,4.0,1619594060
291,7,4.0,1585543663
106,7,4.5,1684612390
206,7,4.5,1518012598
404,7,5.0,1698602701
257,7,4.5,1678580261
93,7,4.5,1599699297
4,7,5.0,1509929645
324,7,4.5,1655027315
380,7,5.0,1598506304
378,7,4.0,1669787234
491,8,4.0,1524555728
333,8,4.0,1619011992
490,8,4.5,1582969705
316,8,5.0,1665834102
231,8,3.5,1581952330
294,8,4.5,1586838133
191,8,5.0,1599989205
311,8,3.5,1630246458
350,8,4.5,1699773501
456,8,4.5,1643397007
419,8,4.5,1693522702
131,8,4.5,1505492952
27,8,5.0,1578002445
177,8,4.0,1640514770
223,8,4.5,1614850258
408,8,4.5,1663080496
182,8,4.5,1699774439
321,8,4.0,1585495505
288,8,5.0,1502098729
349,8,4.0,1697240080
36,8,5.0,1692117914
157,8,4.0,1650683145
174,8,4.0,1512124055
213,8,4.5,1650356881
314,8,4.5,1582106264
69,8,4.5,1502488144
386,8,4.0,1505088539
285,8,5.0,1522074556
368,8,5.0,1507838941
170,8,4.0,1526088250
277,8,5.0,1528720008
400,8,4.0,1575337600
449,8,4.0,1593790197
347,8,4.5,1509941699
362,8,5.0,1628698650
211,8,5.0,1594369792
284,8,5.0,1536065451
2,8,4.5,1530215254
61,8,4.5,1547447968
233,8,4.0,1507283377
120,8,5.0,1679585406
240,8,3.5,1670510544
5,8,5.0,1573283807
468,8,4.5,1594011763
74,8,4.5,1634389005
81,8,4.5,1697624254
413,8,4.5,1572989790
388,8,4.5,1518380560
338,8,4.0,1640780593
261,8,4.0,1548878285
397,8,4.0,1660185370
198,8,4.5,1527384611
100,8,5.0,1519878589
403,8,4.0,1519577390
493,8,4.5,1546021853
194,8,4.5,1656829555
363,8,4.5,1524219726
370,8,4.5,1691952107
356,8,4.0,1682363217
60,8,4.5,1513593077
433,8,4.0,1533319676
498,8,4.5,1675498136
130,8,4.5,1663836877
341,8,4.5,1641159991
10,8,3.5,1653370044
129,8,5.0,1650598388
371,8,4.5,1553093290
48,8,5.0,1588169744
128,8,4.5,1644096645
105,8,4.5,1642393304
478,8,5.0,1639658767
142,8,4.5,1506077234
315,8,3.5,1500975112
302,8,4.0,1671805283
34,8,3.5,1541781921
184,8,4.5,1683887286
290,8,5.0,1505121632
168,8,5.0,1656891665
73,8,4.0,1577578752
162,8,5.0,1553226755
354,8,4.5,1600935840
473,8,4.5,1634080795
83,8,5.0,1684000187
250,8,4.0,1695545405
351,8,5.0,1623456460
228,8,4.0,1528704996
276,8,5.0,1510531792
104,8,4.5,1599572369
474,8,4.5,1696417783
494,8,5.0,1535324049
62,8,4.5,1601543728
192,8,3.5,1693404979
139,8,4.0,1648867545
149,8,4.5,1642075725
243,8,4.0,1571048489
430,8,5.0,1527355826
361,8,3.5,1677644470
97,8,4.5,1656442427
3,8,3.5,1503886613
252,8,4.0,1671782602
125,8,4.5,1575831720
395,8,5.0,1659091241
214,8,4.5,1509143589
124,8,4.0,1533935757
364,8,5.0,1675267255
166,8,4.5,1630707394
465,8,4.0,1534512811
420,8,4.5,1589155041
264,8,4.5,1565955748
58,8,5.0,1577086898
209,8,5.0,1560139023
462,8,4.5,1688162539
41,8,4.0,1606453529
159,8,3.0,1550596687
497,8,4.0,1556656406
488,8,4.5,1685945478
327,8,4.0,1667368526
329,8,4.0,1514671009
344,8,3.5,1691363661
20,8,3.5,1534157583
300,8,4.5,1682821897
49,8,4.0,1529092273
145,8,4.5,1699460677
484,8,3.5,1627669397
357,8,5.0,1632170165
40,8,5.0,1613806393
352,8,4.5,1665427244
21,8,4.0,1670988822
495,8,5.0,1673630006
143,8,5.0,1573949887
109,8,4.5,1515842433
133,8,4.0,1558050102
241,8,4.5,1528417654
84,8,5.0,1672838607
50,8,4.0,1511462734
423,8,5.0,1515317570
379,8,4.0,1502422952
436,8,4.0,1633614248
477,8,5.0,1528075910
309,9,5.0,1505560068
490,9,4.0,1568667913
476,9,4.5,1573245685
261,9,5.0,1566059784
475,9,4.5,1663226932
300,9,4.5,1526595432
113,9,4.0,1631237837
426,9,5.0,1530380460
111,9,4.0,1679072027
109,9,4.5,1684769702
433,9,4.0,1666398815
171,9,4.0,1589366434
105,9,4.0,1563205037
315,9,5.0,1690416021
147,9,5.0,1564351363
327,9,4.5,1519916998
99,9,5.0,1527543766
43,9,4.5,1501420654
374,9,4.5,1678377895
